"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00027502","2017-05","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-6.79",",,,W","1014.6",",,,W","1013.9",",,,W","-5.42",",,,W","5.3",",W","0.0","W","0.0",",W","11",",W","3",",W","0",",W","31",",W","2",",W","0",",W","31",",W","25",",W","0",",W","0",",W","","","","","20170501",",,W","20170526",",,W","20170525",",,W","","","20170525",",,W","20170527",",,W","-14.9",",W,01,","200",",,W,26,","107",",,W,25,","11.4",",,W,25,","2.2",",W,27,","9017.2","W","694.1",",W","23.9",",,,W","86",",,,W","79",",,,W","93",",,,W","263",",,,W","-4.06",",W","-2.38",",,,W","-5.73",",,,W","","","","","60",",W","220",",W","","","","","","","13.0",",W","16.1",",W","",""
"USW00027502","2017-06","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-0.72",",,,W","1015.2",",,,W","1014.6",",,,W","0.47",",,,W","6.7",",W","0.0","W","0.0",",W","5",",W","1",",W","0",",W","8",",W","0",",W","0",",W","21",",W","7",",W","0",",W","0",",W","","","","","20170605",",,W","20170601",",,W","20170616","+,,W","","","20170620",",,W","20170629",",,W","-5.5",",W,05,","80",",,W,01,","3",",,W,16,+","5.1",",,W,20,","18.9",",W,29,","9521.0","W","503.8",",W","6.8",",,,W","87",",,,W","79",",,,W","96",",,,W","15",",,,W","1.54",",W","4.40",",,,W","-1.32",",,,W","","","","","100",",W","100",",W","","","","","","","14.3",",W","17.4",",W","",""
"USW00027502","2017-07","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","5.56",",,,W","1011.9",",,,W","1011.4",",,,W","6.61",",,,W","5.5",",W","0.0","W","0.0",",W","13",",W","5",",W","0",",W","0",",W","0",",W","0",",W","2",",W","0",",W","0",",W","0",",W","","","","","20170701",",,W","20170731","+,,W","20170731","+,,W","","","20170723",",,W","20170729",",,W","-0.5",",W,01,","0",",,W,31,+","0",",,W,31,+","16.3",",,W,23,","20.0",",W,29,","327.6","W","327.6",",W","40.9",",,,W","87",",,,W","75",",,,W","97",",,,W","0",",,,W","7.76",",W","11.57",",,,W","3.96",",,,W","","","","","260",",W","270",",W","","","","","","","14.3",",W","17.4",",W","",""
"USW00027502","2017-08","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","2.58",",,,W","1010.0",",,,W","1009.4",",,,W","3.65",",,,W","5.4",",W","0.0","W","0.0",",W","14",",W","5",",W","0",",W","0",",W","0",",W","0",",W","3",",W","0",",W","0",",W","0",",W","1","","","","20170828","+,,W","20170831","+,,W","20170829",",,W","","","20170817",",,W","20170804",",,W","-0.5",",W,28,+","0",",,W,31,+","10",",,W,29,","11.2",",,W,17,","17.2",",W,04,","751.7","W","424.1",",W","43.4",",,,W","88",",,,W","78",",,,W","97",",,,W","21",",,,W","4.65",",W","6.81",",,,W","2.50",",,,W","","","","","250",",W","250",",W","","","","","","","16.1",",W","20.1",",W","",""
"USW00027502","2017-09","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","0.16",",,,W","1010.6",",,,W","1010.0",",,,W","1.11",",,,W","5.6",",W","0.0","W","0.0",",W","17",",W","2",",W","0",",W","2",",W","2",",W","0",",W","16",",W","0",",W","0",",W","0",",W","","","","","20170921","+,,W","20170930","+,,W","20170930","+,,W","","","20170913",",,W","20170903",",,W","-3.2",",W,21,+","30",",,W,30,+","25",",,W,30,+","3.6",",,W,13,","8.3",",W,03,","1251.8","W","500.1",",W","18.2",",,,W","90",",,,W","80",",,,W","98",",,,W","64",",,,W","1.66",",W","3.45",",,,W","-0.12",",,,W","","","","","270",",W","240",",W","","","","","","","17.4",",W","21.0",",W","",""
"USW00027502","2017-10","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-5.60",",,,W","1008.1",",,,W","1007.5",",,,W","-4.51",",,,W","6.1",",W","0.0","W","0.0",",W","17",",W","3",",W","0",",W","15",",W","1",",W","3",",W","30",",W","22",",W","0",",W","0",",W","1","","","","20171025",",,W","20171030","+,,W","20171016",",,W","","","20171016",",,W","20171001",",,W","-20.5",",W,25,","50",",,W,30,+","51",",,W,16,","3.0",",,W,16,","3.3",",W,01,","1955.2","W","703.4",",W","19.7",",,,W","89",",,,W","79",",,,W","96",",,,W","118",",,,W","-4.36",",W","-1.73",",,,W","-6.98",",,,W","","","","","90",",W","100",",W","","","","","","","17.0",",W","21.0",",W","",""
"USW00027502","2017-11","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-9.90",",,,W","1011.2",",,,W","1010.7",",,,W","-8.49",",,,W","7.4",",W","0.0","W","0.0",",W","14",",W","3",",W","0",",W","30",",W","3",",W","3",",W","30",",W","26",",W","0",",W","0",",W","","","","","20171126",",,W","20171123","+,,W","20171121",",,W","","","20171121",",,W","20171103","+,,W","-23.2",",W,26,","178",",,W,23,+","51",",,W,21,","5.1",",,W,21,","1.7",",W,03,+","2750.4","W","795.2",",W","24.8",",,,W","86",",,,W","76",",,,W","93",",,,W","225",",,,W","-8.18",",W","-5.36",",,,W","-10.99",",,,W","","","","","100",",W","100",",W","","","","","","","18.3",",W","21.9",",W","",""
"USW00027502","2017-12","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-16.49",",,,W","1016.3",",,,W","1015.7",",,,W","-14.91",",,,W","8.0",",W","0.0","W","0.0",",W","12",",W","1",",W","0",",W","31",",W","1",",W","14",",W","31",",W","30",",W","0",",W","0",",W","7","","2","","20171218",",,W","20171231","+,,W","20171212",",,W","","","20171212",",,W","20171221",",,W","-23.2",",W,18,","200",",,W,31,+","99",",,W,12,","3.3",",,W,12,","0.6",",W,21,","3768.7","W","1018.3",",W","9.9",",,,W","83",",,,W","78",",,,W","88",",,,W","169",",,,W","-14.51",",W","-11.62",",,,W","-17.41",",,,W","","","","","240",",W","230",",W","","","","","","","17.0",",W","21.0",",W","",""
"USW00027502","2018-01","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-22.17","1,,,W","1018.4","1,,,W","1017.9","1,,,W","-20.07","1,,,W","5.3",",W","0.0","W","0.0",",W","3",",W","0",",W","0",",W","31",",W","0",",W","26",",W","31",",W","31",",W","0",",W","0",",W","","","","","20180122",",,W","20180131","+,,W","20180117",",,W","","","20180117",",,W","20180118","+,,W","-33.2",",W,22,","200",",,W,31,+","10",",,W,17,","1.0",",,W,17,","-5.5",",W,18,+","4959.5","W","1190.8",",W","1.8",",,,W","80",",,,W","75",",,,W","87",",,,W","20",",,,W","-20.08",",W","-16.64",",,,W","-23.53",",,,W","","","","","270",",W","280",",W","","","","","","","17.0",",W","19.2",",W","",""
"USW00027502","2018-02","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-16.93",",,,W","1018.2",",,,W","1017.5",",,,W","-15.75",",,,W","5.4",",W","0.0","W","0.0",",W","8","1,W","1","1,W","0","1,W","28",",W","1","1,W","14",",W","28",",W","28",",W","0",",W","0",",W","4","","","","20180228",",,W","20180228","+,,W","20180212",",1,W","","","20180214",",1,W","20180220",",,W","-37.1",",W,28,","230",",,W,28,+","43","1,,W,12,","4.1","1,,W,14,","-0.5",",W,20,","5905.3","W","945.8",",W","8.6","1,,,W","86",",,,W","79",",,,W","93",",,,W","79","1,,,W","-15.44",",W","-10.89",",,,W","-20.00",",,,W","","","","","110",",W","100",",W","","","","","","","17.0",",W","21.0",",W","",""
"USW00027502","2018-03","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-19.42",",,,W","1017.7",",,,W","1017.1",",,,W","-17.84",",,,W","6.9",",W","0.0","W","0.0",",W","14",",W","1",",W","0",",W","31",",W","1",",W","25",",W","31",",W","31",",W","0",",W","0",",W","","","","","20180301",",,W","20180331","+,,W","20180319",",,W","","","20180319",",,W","20180331",",,W","-36.0",",W,01,","360",",,W,31,+","30",",,W,19,","3.0",",,W,19,","-1.0",",W,31,","7034.3","W","1129.0",",W","15.0",",,,W","84",",,,W","78",",,,W","91",",,,W","152",",,,W","-18.09",",W","-14.06",",,,W","-22.11",",,,W","","","","","110",",W","110",",W","","","","","","","16.1",",W","19.2",",W","",""
"USW00027502","2018-04","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-16.57",",,,W","1020.3",",,,W","1019.7",",,,W","-15.00",",,,W","6.2",",W","0.0","W","0.0",",W","1",",W","0",",W","0",",W","30",",W","0",",W","15",",W","30",",W","30",",W","0",",W","0",",W","","","","","20180421",",,W","20180406","+,,W","20180421",",,W","","","20180405",",,W","20180426",",,W","-25.0",",W,21,","360",",,W,06,+","8",",,W,21,","0.5",",,W,05,","0.0",",W,26,","8013.3","W","979.0",",W","0.5",",,,W","84",",,,W","76",",,,W","92",",,,W","21",",,,W","-14.30",",W","-10.57",",,,W","-18.03",",,,W","","","","","80",",W","10",",W","","","","","","","14.3",",W","17.4",",W","",""
"USW00027502","2018-05","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-7.97",",,,W","1015.6",",,,W","1015.0",",,,W","-6.91",",,,W","6.2",",W","0.0","W","0.0",",W","6",",W","0",",W","0",",W","31",",W","0",",W","1",",W","31",",W","28",",W","0",",W","0",",W","","","","","20180503",",,W","20180512","+,,W","20180501",",,W","","","20180501",",,W","20180514","+,,W","-19.9",",W,03,","300",",,W,12,+","18",",,W,01,","1.3",",,W,01,","1.7",",W,14,+","8763.0","W","749.7",",W","3.2",",,,W","89",",,,W","81",",,,W","97",",,,W","40",",,,W","-5.85",",W","-3.39",",,,W","-8.31",",,,W","","","","","70",",W","70",",W","","","","","","","14.3",",W","16.5",",W","",""
"USW00027502","2018-06","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-0.46",",,,W","1014.9",",,,W","1014.3",",,,W","0.38",",,,W","5.3",",W","0.0","W","0.0",",W","4",",W","1",",W","0",",W","12",",W","0","1,W","0",",W","26",",W","2",",W","0",",W","0",",W","","","1","","20180602",",,W","20180604","+,,W","20180611",",1,W","","","20180615",",,W","20180625",",,W","-5.5",",W,02,","130",",,W,04,+","5","1,,W,11,","4.6",",,W,15,","13.9",",W,25,","9287.3","W","524.3",",W","8.4",",,,W","91",",,,W","82",",,,W","99",",,,W","8","1,,,W","0.86",",W","2.89",",,,W","-1.17",",,,W","","","","","80",",W","70",",W","","","","","","","13.9",",W","16.5",",W","",""
"USW00027502","2018-07","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","4.54",",,,W","1012.8","1,,,W","1012.2","1,,,W","5.43",",,,W","5.1",",W","0.0","W","0.0",",W","14",",W","7",",W","0",",W","0",",W","1",",W","0",",W","4",",W","0",",W","0",",W","0",",W","","","1","","20180710",",,W","20180731","+,,W","20180707",",,W","","","20180718",",,W","20180729",",,W","-1.0",",W,10,","0",",,W,31,+","51",",,W,07,","9.9",",,W,18,","20.6",",W,29,","374.9","W","374.9",",W","46.2",",,,W","90",",,,W","80",",,,W","99",",,,W","51",",,,W","6.24",",W","9.56",",,,W","2.92",",,,W","","","","","210",",W","210",",W","","","","","","","14.8",",W","18.8",",W","",""
"USW00027502","2018-08","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","1.62",",,,W","1010.5",",,,W","1009.9",",,,W","2.35",",,,W","5.7",",W","0.0","W","0.0",",W","10",",W","6",",W","0",",W","0",",W","0",",W","0",",W","14",",W","0",",W","0",",W","0",",W","","","","","20180825",",,W","20180831","+,,W","20180803",",,W","","","20180831",",,W","20180819",",,W","-1.1",",W,25,","0",",,W,31,+","13",",,W,03,","9.7",",,W,31,","9.4",",W,19,","859.0","W","484.1",",W","31.5",",,,W","93",",,,W","86",",,,W","99",",,,W","13",",,,W","2.72",",W","4.59",",,,W","0.84",",,,W","","","","","250",",W","250","1,W","","","","","","","15.7",",W","20.1","1,W","",""
"USW00027502","2018-09","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","1.06",",,,W","1019.7",",,,W","1019.3",",,,W","1.59",",,,W","","","0.0","W","0.0",",W","8",",W","3",",W","0",",W","0",",W","1",",W","0",",W","18",",W","1",",W","0",",W","0",",W","","","","","20180928",",,W","20180928",",,W","20180927",",,W","","","20180905",",,W","20180908","+,,W","-5.5",",W,28,","0",",T,W,28,","25",",,W,27,","3.6",",,W,05,","10.0",",W,08,+","1357.7","W","498.7",",W","12.0",",,,W","95",",,,W","87",",,,W","100",",,,W","31",",,,W","1.71",",W","3.75",",,,W","-0.33",",,,W","","","","","110",",W","120",",W","","","","","","","13.0",",W","17.0",",W","",""
"USW00027502","2018-10","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","6.5",",W","0.0","W","0.0",",W","9",",W","3",",W","0",",W","14",",W","3",",W","2",",W","30",",W","22",",W","0",",W","0",",W","","","","","20181030",",,W","20181031","+,,W","20181028",",,W","","","20181028",",,W","20181008",",,W","-26.6",",W,30,","130",",,W,31,+","61",",,W,28,","4.6",",,W,28,","5.6",",W,08,","2033.7","W","676.0",",W","16.2",",,,W","","","","","","","184",",,,W","-3.47",",W","-1.36",",,,W","-5.59",",,,W","","","","","90",",W","","","","","","","","","15.7",",W","","","",""
"USW00027502","2018-11","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-13.39",",,,W","1016.6",",,,W","1015.9",",,,W","-11.96",",,,W","6.9",",W","0.0","W","0.0",",W","11",",W","4",",W","0",",W","","","","","13",",W","30",",W","30",",W","0",",W","0",",W","","","","","20181124",",,W","","","","","","","20181127",",,W","20181101",",,W","-27.7",",W,24,","","","","","4.3",",,W,27,","0.0",",W,01,","2975.8","W","942.1",",W","17.7",",,,W","87",",,,W","78",",,,W","96",",,,W","","","-13.07",",W","-9.96",",,,W","-16.18",",,,W","","","","","60",",W","60",",W","","","","","","","16.1",",W","18.8",",W","",""
"USW00027502","2018-12","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-22.22",",,,W","1009.8",",,,W","1009.0",",,,W","-20.20",",,,W","5.4",",W","0.0","W","0.0",",W","10",",W","0",",W","0",",W","","","2",",W","27",",W","31",",W","31",",W","0",",W","0",",W","","","","","20181215",",,W","","","20181218",",,W","","","20181204",",,W","20181203",",,W","-34.4",",W,15,","","","64",",,W,18,","2.0",",,W,04,","-4.3",",W,03,","4194.6","W","1218.8",",W","6.8",",,,W","82",",,,W","78",",,,W","89",",,,W","177",",,,W","-20.98",",W","-17.57",",,,W","-24.39",",,,W","","","","","50",",W","40","1,W","","","","","","","13.9",",W","16.5","1,W","",""
"USW00027502","2019-01","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","","","","","","","","","6.2",",W","0.0","W","0.0",",W","2",",W","0",",W","0",",W","","","2",",W","29",",W","31",",W","31",",W","0",",W","0",",W","","","","","20190112","+,,W","","","20190103",",,W","","","20190114",",,W","20190128",",,W","-33.2",",W,12,+","","","69",",,W,03,","0.5",",,W,14,","-0.5",",W,28,","5462.2","W","1267.6",",W","0.8",",,,W","81",",,,W","76",",,,W","86",",,,W","102",",,,W","-22.56",",W","-19.11",",,,W","-26.01",",,,W","","","","","110",",W","80",",W","","","","","","","15.7",",W","19.7",",W","",""
"USW00027502","2019-02","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-16.72","2,,,W","1015.6","2,,,W","1014.8","2,,,W","-15.19","2,,,W","6.8",",W","0.0","W","0.0",",W","11",",W","1",",W","0",",W","28",",W","1",",W","17",",W","28",",W","26",",W","0",",W","0",",W","","","","","20190214",",,W","20190208",",,W","20190207",",,W","","","20190207",",,W","20190228",",,W","-38.2",",W,14,","250",",,W,08,","41",",,W,07,","4.1",",,W,07,","1.1",",W,28,","6400.0","W","937.8",",W","10.0",",,,W","85",",,,W","77",",,,W","94",",,,W","100",",,,W","-15.16",",W","-9.65",",,,W","-20.67",",,,W","","","","","240",",W","230",",W","","","","","","","17.9",",W","21.0",",W","",""
"USW00027502","2019-03","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-16.01",",,,W","1014.2",",,,W","1013.2",",,,W","-14.66",",,,W","6.0",",W","0.0","W","0.0",",W","11",",W","3",",W","0",",W","31",",W","3",",W","14",",W","31",",W","30",",W","0",",W","0",",W","1","","","","20190313",",,W","20190320","+,,W","20190318",",,W","","","20190318",",,W","20190330",",,W","-29.9",",W,13,","250",",,W,20,+","86",",,W,18,","4.6",",,W,18,","0.6",",W,30,","7415.6","W","1015.6",",W","15.9",",,,W","87",",,,W","80",",,,W","94",",,,W","199",",,,W","-14.43",",W","-10.73",",,,W","-18.13",",,,W","","","","","70",",W","240",",W","","","","","","","16.5",",W","19.7",",W","",""
"USW00027502","2019-04","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-15.13",",,,W","1020.3",",,,W","1019.7",",,,W","-13.84",",,,W","5.7",",W","0.0","W","0.0",",W","6",",W","1",",W","0",",W","","","1",",W","12",",W","30",",W","28",",W","0",",W","0",",W","2","","","","20190403",",,W","","","20190411",",,W","","","20190411",",,W","20190429",",,W","-24.3",",W,03,","","","30",",,W,11,","3.0",",,W,11,","4.4",",W,29,","8374.7","W","959.1",",W","5.4",",,,W","87",",,,W","80",",,,W","94",",,,W","51",",,,W","-13.64",",W","-10.71",",,,W","-16.57",",,,W","","","","","60",",W","70",",W","","","","","","","14.8",",W","17.4",",W","",""
"USW00027502","2019-05","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-3.81",",,,W","1017.0",",,,W","1016.3",",,,W","-2.87",",,,W","6.4",",W","0.0","W","0.0",",W","5",",W","2",",W","0",",W","","","0",",W","0",",W","31",",W","14",",W","0",",W","0",",W","1","","1","","20190503",",,W","","","20190521","+,,W","","","20190529",",,W","20190513",",,W","-9.9",",W,03,","","","3",",,W,21,+","7.1",",,W,29,","3.3",",W,13,","9015.4","W","640.7",",W","10.5",",,,W","90",",,,W","83",",,,W","96",",,,W","9",",,,W","-2.33",",W","-0.62",",,,W","-4.05",",,,W","","","","","80",",W","70",",W","","","","","","","14.8",",W","17.4",",W","",""
"USW00027502","2019-06","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","0.11",",,,W","1019.1",",,,W","1018.5",",,,W","1.63",",,,W","5.1",",W","0.0","W","0.0",",W","8",",W","3",",W","0",",W","","","0",",W","0",",W","19",",W","0",",W","1",",W","0",",W","1","","1","","20190610",",,W","","","20190607","+,,W","","","20190613",",,W","20190620",",,W","-3.2",",W,10,","","","3",",,W,07,+","8.6",",,W,13,","22.8",",W,20,","9481.5","W","466.1",",W","23.9",",,,W","83",",,,W","72",",,,W","95",",,,W","6",",,,W","2.80",",W","5.62",",,,W","-0.03",",,,W","","","","","90",",W","80",",W","","","","","","","11.2",",W","13.4",",W","",""
"USW00027502","2019-07","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","6.65",",,,W","1011.6",",,,W","1010.8",",,,W","7.91",",,,W","5.0",",W","0.0","W","0.0",",W","15",",W","8",",W","0",",W","","","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","10","","11","","20190711",",,W","","","20190731","+,,W","","","20190731","+,,W","20190713","+,,W","3.3",",W,11,","","","0",",,W,31,+","10.4",",,W,31,+","18.9",",W,13,+","287.1","W","287.1",",W","56.2",",,,W","85",",,,W","73",",,,W","96",",,,W","0",",,,W","9.07",",W","11.95",",,,W","6.19",",,,W","","","","","240",",W","240",",W","","","","","","","14.8",",W","18.3",",W","",""
"USW00027502","2019-08","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","3.38",",,,W","1016.8",",,,W","1016.2",",,,W","4.87",",,,W","5.5",",W","0.0","W","0.0",",W","15",",W","7",",W","0",",W","","","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","1","","","","20190830","+,,W","","","20190823",",,W","","","20190808",",,W","20190807",",,W","2.8",",W,30,+","","","0",",T,W,23,","12.2",",,W,08,","11.1",",W,07,","672.1","W","385.0",",W","58.2",",,,W","83",",,,W","76",",,,W","91",",,,W","0",",T,,W","5.91",",W","7.33",",,,W","4.50",",,,W","","","","","270",",W","260",",W","","","","","","","17.0",",W","21.5",",W","",""
"USW00027502","2019-09","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","2.90",",,,W","1008.2",",,,W","1007.7",",,,W","4.11",",,,W","4.5",",W","0.0","W","0.0",",W","14",",W","3",",W","0",",W","","","0",",W","0",",W","6",",W","0",",W","0",",W","0",",W","3","","3","","20190927",",,W","","","20190923","+,,W","","","20190922",",,W","20190906","+,,W","-2.1",",W,27,","","","0",",T,W,23,+","6.1",",,W,22,","16.1",",W,06,+","1074.9","W","402.8",",W","23.5",",,,W","87",",,,W","76",",,,W","95",",,,W","0",",T,,W","4.91",",W","7.35",",,,W","2.47",",,,W","","","","","100",",W","100",",W","","","","","","","15.7",",W","18.8",",W","",""
"USW00027502","2019-10","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-2.88","1,,,W","1007.9","1,,,W","1007.4","1,,,W","-1.34","1,,,W","6.5",",W","0.0","W","0.0",",W","19",",W","4",",W","0",",W","","","3",",W","0",",W","29",",W","9",",W","0",",W","0",",W","1","","","","20191026",",,W","","","20191024",",,W","","","20191024",",,W","20191001",",,W","-17.7",",W,26,","","","38",",,W,24,","3.8",",,W,24,","6.1",",W,01,","1696.4","W","621.5",",W","27.4",",,,W","84","1,,,W","73","1,,,W","93","1,,,W","232",",,,W","-1.72",",W","1.43",",,,W","-4.86",",,,W","","","","","270",",W","270",",W","","","","","","","17.0",",W","21.5",",W","",""
"USW00027502","2019-11","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-10.81",",,,W","1016.0",",,,W","1015.5",",,,W","-8.54",",,,W","6.6",",W","0.0","W","0.0",",W","17",",W","3",",W","0",",W","","","","","4",",W","30",",W","26",",W","0",",W","0",",W","12","","","","20191125",",,W","","","","","","","20191102",",,W","20191110","+,,W","-22.1",",W,25,","","","","","3.8",",,W,02,","1.1",",W,10,+","2497.5","W","801.1",",W","23.4",",,,W","79",",,,W","69",",,,W","89",",,,W","","","-8.37",",W","-5.12",",,,W","-11.62",",,,W","","","","","280",",W","270",",W","","","","","","","17.4",",W","20.6",",W","",""
"USW00027502","2019-12","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-19.98",",,,W","1012.4",",,,W","1010.8",",,,W","-17.86",",,,W","5.4",",W","0.0","W","0.0",",W","6",",W","0",",W","0",",W","","","","","20",",W","31",",W","31",",W","0",",W","0",",W","10","","3","","20191225",",,W","","","","","","","20191230",",,W","20191211","+,,W","-35.5",",W,25,","","","","","1.3",",,W,30,","-4.3",",W,11,+","3627.7","W","1130.2",",W","3.5",",,,W","80",",,,W","74",",,,W","86",",,,W","","","-18.12",",W","-15.01",",,,W","-21.24",",,,W","","","","","80",",W","80",",W","","","","","","","16.1",",W","19.2",",W","",""
"USW00027502","2020-01","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-26.57","2,,,W","1020.3",",,,W","1019.6",",,,W","-23.88","2,,,W","4.5",",W","0.0","W","0.0",",W","4",",W","0",",W","0",",W","","","","","29",",W","31",",W","31",",W","0",",W","0",",W","2","","1","","20200125",",,W","","","","","","","20200121",",,W","20200114","+,,W","-36.6",",W,25,","","","","","1.3",",,W,21,","-5.5",",W,14,+","4967.3","W","1339.6",",W","3.4",",,,W","77",",,,W","71",",,,W","83",",,,W","","","-24.88",",W","-21.41",",,,W","-28.35",",,,W","","","","","260",",W","240",",W","","","","","","","15.7",",W","18.8",",W","",""
"USW00027502","2020-02","71.28703","-156.73938","8.1","BARROW AIRPORT, AK US","-16.09","1,,,W","1014.8",",,,W","1014.2",",,,W","-25.91","1,,,W","3.6",",W","0.0","W","0.0",",W","4",",W","0",",W","0",",W","","","","","29",",W","29",",W","29",",W","0",",W","0",",W","4","","","","20200227",",,W","","","","","","","20200219",",,W","20200228","+,,W","-43.2",",W,27,","","","","","1.3",",,W,19,","-17.7",",W,28,+","6432.3","W","1465.0",",W","3.4",",,,W","88",",,,W","73",",,,W","97",",,,W","","","-32.18",",W","-28.12",",,,W","-36.24",",,,W","","","","","50",",W","50",",W","","","","","","","11.2",",W","14.3",",W","",""
